venue	tags
2015010	['amazing french toast', 'breakfast', 'burger conquest', 'chicken soup', 'delicious burgers!!!']
2015015	['nan']
2015024	['drinks', 'food', 'frat boy', 'gossip girl', 'manhattan', 'new york', 'restaurant', 'socialite', 'steak', 'sushi', 'top chef', 'trendy', 'trendys', 'upper east side', 'zagat', 'zagat-rated']
2015053	['nan']
2015061	['bravo', 'brunch', 'cocktails', 'dinner', 'ethnic', 'food', 'fun times', 'good eats', 'lunch', 'lunchbox', 'wsj', 'wsj lunchbox', 'wsjlunchbox', 'zagat-rated']
2015071	['cafe', 'coffee']
2015083	['cafe', 'cafe shop']
2015085	['coffee', 'douchbags']
2015087	['cheesecake', 'cheesecakes', 'ny cheesecake', 'the best']
2015139	['cheap', 'chinatown', 'chinese food', 'dumplings', 'good_mark', 'recommended', 'scallion pancake sandwiches', 'vegetarian']
2015146	['douhbage', ' douchbages', 'nymag', 'pizza', 'timeoutny']
2015148	['breakfast', 'coffee', 'deli', 'lunch']
2015153	['japanese', 'noodles', 'soba', 'yakitori']
2015176	['coffee']
2015179	['bakery', 'cafe', 'coffee', 'dessert', 'latte', 'panini', 'sushi']
2015189	['chinese', 'dumplings']
2015193	['delicious', 'fast food', 'fried chicken', 'restaurant', 'vegan', 'vegan', ' fast food', ' williamsburg', ' brooklyn']
2015209	['nan']
2015235	['nan']
2015245	['hamburgers', 'sandwiches']
2015246	['deliciousness', 'fresh bread']
2015256	['bed bath & beyond', 'burritos', 'chelsea', 'coffee', 'coffee shop', 'food', 'lunch', 'manhattan', 'new york', 'ny', 'nyc', 'online order', 'pastry', 'sandwiches', 'toss salad']
2015258	"[""elissa d. we're coming for mayor!!"", 'fro yo', 'gossipgirl', 'pinkberry', 'possible location of that one gossip girl scene', 'yogurt']"
2015260	['nan']
2015261	['cafe', 'coffee']
2015302	['food']
2015313	"['$3 well drink tuesdays', 'bar', 'bbq', 'beer', 'big buck hunter', ""brother jimmy's bbq"", 'college', 'karaoke tuesdays', 'pbr', 'southern food', 'turtle bay grill & lounge']"
2015314	['nan']
2015323	['basement location', 'classic west village', 'cocktails', 'french chef', 'garden', 'white tin ceiling']
2015341	['heros', 'massive', 'pasta', 'reuben', 'sandwiches', 'subs']
2015351	['a la carte', 'cheap eats', 'chinese', 'dim sum all day', 'dimsum', 'dinner', 'egg rolls', 'lunch crowd', 'nom wah', 'soup buns', 'tea']
2015355	['nan']
2015368	['a bit douchey', 'brunch', 'cafe', 'coffee', 'french', 'garden', 'new age music']
2015380	['nan']
2015412	['breakfast', 'diner', 'restaurant']
2015420	['mexican food', 'restaurant']
2015430	['astoria', 'coffee', 'iced coffee']
2015447	['coffee', 'hoboken', 'zagat', 'zagat-rated']
2015456	['crepes', 'croque madame', 'french food']
2015457	['timeoutny']
2015463	['bubble tea', 'table seating', 'tea']
2015475	['food', 'margaritas', 'mexican food', 'organic', 'party', 'tequila']
2015487	['ice cream', 'upper west side']
2015501	['italian', 'outside seating', 'park slope']
2015502	['back patio', 'brunch', 'dinner', 'get fresh', 'grass fed', 'healthy', 'organic', 'outside seating', 'paleo', 'stumptown', 'tasty']
2015503	[' gossip girl', ' socialite', 'brooklyn', 'burgers', 'douchebag', 'fried chicken', 'fried chicken joint', 'open late']
2015506	['good for late nights', 'kimchi', 'korean food', 'soju', 'spam']
2015527	['zagat-rated']
2015529	"[""60's"", 'diner', 'milkshakes', 'photobooth', 'tator tots']"
2015535	['food', 'jamba', 'jamba juice?', 'natural juices', 'smoothies']
2015537	['nan']
2015541	"['beer', 'beer bongs', ""big screen tv's"", 'brews', 'burgers', 'cask ale', 'craft beer', 'drink specials', 'happy hour', 'liquor', 'lounge area', 'music', 'world cup']"
2015550	['american restaurants', 'american restaurants|carry out and take out|southwestern restaurants|bars and pubs', 'bars and pubs', 'carry out and take out', 'southwestern restaurants']
2015551	['margaritas', 'mexican', 'tacos', 'tequila']
2015558	['brunch', 'coffee']
2015577	['bubble tea', 'east village']
2015590	['bravo andy', 'desserts', 'top chef']
2015591	['coffee', 'coffee shop', 'diner', 'people watching']
2015597	['nan']
2015599	['calzones', 'espresso', 'freshly made gelato', ' everyday.  yummy', 'gelato', 'italian', 'pasta', 'red sauce']
2015606	['bones', 'chicken', 'mashed potatoes', 'rotisserie chicken', 'slow cooked pork', 'sweet potatoes']
2015608	['clusterfuck', 'deep fried chickpeas', 'falafel']
2015636	['brazil']
2015647	['nan']
2015661	['bagels', 'good_mark', 'salad bar']
2015662	['\\baked goods\\', 'baked goods', 'coffee', 'coffee', ' daily hot food', ' salads', ' baked goods']
2015692	['cocktails', 'food', 'good steak', 'half off wine bottles on mondays', 'late night', 'private dining available', 'seafood', 'trendy']
2015693	['asian', 'cash-only', 'food', 'inexpensive', 'vegetarian friendly']
2015704	['italian', 'pasta', 'pizza']
2015705	['pizza']
2015740	['breakfast', 'diner', 'pop culture', 'shakes', 'tater tots']
2015743	"['baguettes', ""baker's dozen"", 'bakery', 'bread', 'cafe', 'coffee', 'cupcake', 'cupcake bakery', 'espresso', 'french', 'iced tea', 'late', 'lemonade', 'picnic', 'picnic in the park', 'salads', 'sandwiches', 'soup', 'tartines']"
2015752	['nan']
2015795	['brooklyn', 'burgers', 'chimay', 'craft beer', 'palm ale', 'prospect park', 'six point', 'sports', 'wings']
2015808	['curry', 'spicy']
2015856	['coffee', 'drinks', 'food', 'live music']
2015862	['vegetarian-friendly']
2015876	['deli', 'sandwich', 'soup']
2015892	['nan']
2015900	['zagat-rated']
2015901	['guacamole', 'zagat-rated']
2015904	"['custard', ""rita's italian ice""]"
2015917	['austrian', 'cafe', 'campus cafetaria', 'coffee', 'expresso']
2015930	['bbq', 'beer', 'cnn superfan', 'cnn worldcup', 'wings']
2015936	['giantfuckinglion', 'lunch', 'salad bar', 'sandwiches', 'smoothies']
2015944	['byob', 'restaurant', 'spicy', 'sri lankan']
2015960	['nan']
2016020	['brunch', 'burgers', 'college', 'comfort food', 'diner', 'kitsch', 'pop culture', 'restaurant']
2016029	['24 west 55th street ny', ' ny']
2016054	['diner', 'mexican']
2016055	['bar']
2016059	['blt', 'byo', 'chowder', 'clam chowder', 'dessert', 'gluten free options', 'live maine lobster', 'lobster rolls', 'lunch', 'mac & cheese', 'seafood', 'shrimp rolls', 'soup', 'whoopie pie']
2016079	['brunch', 'norwegian', 'outdoor seating', 'smorgas', 'swedish', 'waffles']
2016095	['nan']
2016103	['coffee', 'crown heights', 'douchebag', ' brooklyn', ' gossip girl', ' socialite', 'espresso', 'flat white', 'prospect heights', 'wifi']
2016119	['gyoza', 'onigiri', 'ramen']
2016126	['asparagus', 'handmade soda', 'hot dogs', 'kobe dog', 'mac & cheese', 'non-fried fries', 'sausage']
2016141	['asian', 'restaurant', 'zagat']
2016148	['amazing calamari', 'brunch', 'chandeliers', 'gramercy', 'manhattan', 'sangria', 'tapas']
2016167	['nan']
2016189	['chelsea market', 'thai', 'thai food']
2016195	['brooklyn', 'pasta', 'pizza', 'zagat-rated']
2016211	['fine dining', 'zagat']
2016220	['east village', 'restaurant', 'thai']
2016254	['cheap', 'chicken', 'east village', 'falafel', 'greenwich village', 'lamb', 'late night', 'lunch', 'middle eastern', 'quick', 'salad', 'shwarma', 'st marks', 'village']
2016259	['bagels', 'bialys', 'coffee', 'lox']
2016263	['burrito', 'mexican', 'vegetarian']
2016264	['delivery', 'thai food']
2016297	['nan']
2016317	['mexican']
2016324	['noodle house']
2016345	['desserts', 'lunch', 'macarons', 'quiches', 'sandwiches']
2016346	['donuts', 'doughnuts']
2016349	['quick tasty sushi']
2016350	['topchef']
2016357	"['alfajor', 'argentinian', 'avacodo fries', ""avocado fries...lobster tempura tacos...this will be my valentine's day treat"", 'hipster', 'lomito completo', 'williamsburg']"
2016361	['beer', 'coffee', 'outdoor seating', 'sandwiches', 'wifi']
2016362	['bravo', 'socialite', 'socialities']
2016364	['wine']
2016368	[' coffee shop', 'bakery', 'brooklyn', 'choice eats', 'pizza']
2016377	['burgers', 'jukebox', 'outdoor happy hour', 'raw bar', 'wall street hangout']
2016378	['healthy', 'lunch', 'smoothie', 'wfc', 'world financial center']
2016403	['pad thai', 'thai', 'vegetarian']
2016437	[' patio', 'restaurant', 'spanish', 'tapas', 'wine']
2016439	['nan']
2016466	['nan']
2016504	['zagat-rated']
2016505	['brooklyn', 'smoothies', 'vegan']
2016506	['falafel', 'sabich']
2016526	['nan']
2016545	['pizza', 'pizzaiolo']
2016564	['beautiful space', 'chef george mendes', 'flatiron', 'gossipgirl', 'iberian', 'mediterranean restaurant', 'michelin star', 'open kitchen', 'portuguese', 'private dining', 'restaurant', 'specialty cocktails', 'theater', 'union square', 'zagat', 'zagat-rated']
2016574	['nan']
2016576	['bruschetta', 'bruschetteria', 'italian', 'italian restaurant', 'les', 'lower east side', 'new york city', 'nyc', 'panini', 'salads']
2016607	['cozy', 'food', 'garage door', 'mediterranean', 'warm']
2016623	['authentic', 'food', 'food', 'kebab', 'lamb', 'turkish']
2016625	['restaurant']
2016626	['choice eats', 'gluten free pizza', 'green', 'organic', 'sustainable']
2016653	['american', 'burgers', 'cobble hill', 'organic', 'southern']
2016671	['bagels', 'best']
2016672	['bakery', 'cake', 'cheesecake', 'cinnamon rolls', 'coffee', 'cookies', 'cupcakes', 'desserts', 'muffins', 'scones']
2016675	['sushi', 'ty ku']
2016679	['\\happy hour\\ mon- fri 4 to 7pm o', 'burritos', 'chimichangas', 'chips', 'enchiladas', 'fajitas', 'guacamole', 'happy hour', 'jukebox', 'margaritas', 'margaritas $4.50 and beer $ 3.50', 'mexican', 'quesadillas', 'salsa', 'tacos', 'the best margaritas in town']
2016683	['diner']
2016699	['brunch', 'extensive wine menu', 'italian', 'panini', 'wine']
2016717	['nan']
2016744	['bar', 'beer', 'chill pub', 'great party venue', 'pub', 'pub food']
2016745	['pizza', 'sandwiches']
2016811	['cafe', 'coffee', 'douchebag', 'espresso', 'matthew crumrine', 'wifi']
2016816	['brooklyn root beer', 'brookyln', 'comfort food', 'fried chicken', 'fried food', 'thrillist', 'timeoutny']
2016827	['italian', 'pizza']
2016828	['falafel', 'healthy', 'restaurants', 'vegetarian']
2016847	['nan']
2016855	['burgers', 'fast food', 'sliders']
2016858	['nan']
2016863	['bacon burger', 'bbq', 'beach', 'fries', 'gossip girl', 'park', 'socialite', 'socialities']
2016875	['24 hours', 'bibimbop', 'korean']
2016905	['nan']
2016910	['delivery', 'guacamole', 'margaritas', 'outdoor seating', 'private rooms', 'salsa', 'sangria', 'tacos', 'tequila']
2016913	['chain', 'chelsea', 'coffee', 'manhattan', 'sandwiches']
2016953	[' gossip girl', ' playground', ' socialite', '2 michelin stars', 'bravo', 'douchebag', 'genius', 'italian', 'michael white', 'michelin star', 'park', 'pasta', 'seafood']
2016962	['bowling alley', 'breakfast food', 'burgers', 'diner', 'dog run', 'food', 'fried chicken', 'gallery', 'hells kitchen', 'karaoke bar', 'play ground', 'record shop', 'ski area', 'vegetarian']
2016965	['college crowd late night']
2016983	['best foam', 'chandeliers', 'delicious', 'fancy', 'iced tea', 'pasta', 'salad', 'wine']
2017026	['byob', 'japanese', 'sushi', 'ues', 'upper east side']
2017030	['vietnamese food']
2017031	['bubble tea', 'cafe', 'taiwanese snacks']
2017038	['italian', 'pasta', 'salad', 'sandwich', 'soup']
2017059	['nan']
2017066	['chinese', 'dumpling', 'fusion', 'japanese', 'sushi', 'thai']
2017085	['food', 'fries', 'good burger', 'good music', 'goodburger', 'milkshakes', 'nyc', 'onion rings', 'turkey burger', 'veggie burger']
2017088	['bacon & eggs', 'brunch', 'dinner', 'groups', 'italian', 'latte', 'michelin', 'mimosa', 'outdoor patio', 'pancakes', 'pasta']
2017090	"[""'za""]"
2017105	['hot pot', 'japanese', 'social dining']
2017137	['beer', 'british', 'burgers', 'chandeliers', 'gastropub', 'hotel bar', 'oysters', 'thompson hotel']
2017138	['cafe', 'coffee', 'restaurant']
2017162	['rice and beans']
2017170	['artopolis', 'artopoliscafe', 'crepe']
2017171	['hibiscus tea', 'organic', 'sandwiches']
2017216	['deli', 'hoboken', 'mozzarella', 'mutz', 'roast beef']
2017228	['indian', 'kosher', 'vegan', 'vegetarian']
2017251	[' fries', 'chicken']
2017282	['brooklyn', 'coffee', 'douchebag', 'douchebags', 'fresh coffee', 'hipster', 'iced coffee', 'lounge', 'pastries', 'restroom', 'starbuck', 'starbucks', 'strollers', 'tea', 'wi-fi']
2017297	['burger conquest', 'sliders']
2017305	['bbq seitan', 'east village', 'fake meat wizardry', 'flavorful vegan pho', 'vegetarian', 'vietnamese']
2017313	['breakfast', 'coffee', 'dirty south', 'espresso', 'live music', 'stump town', 'vegetarian', 'yoohoo']
2017316	['???????']
2017319	['nan']
2017323	['buffet', 'chaat', 'indian', 'restaurant']
2017381	['awesome & speedy delivery', 'brooklyn', 'food', 'greenpoint', 'salads', 'sandwiches']
2017405	['nan']
2017406	['thai']
2017415	[' gossip girl', ' playground', ' socialite', 'bar', 'bravo', 'brunch', 'cafetaria', 'cocktails', 'douchebag', 'financial district', 'fireplace', 'frat boy', 'fried chicken', 'hiphostessnyc top pick', 'hotel restaurant', 'italian', 'locanda verde', 'outdoor', 'outdoors', 'photobooth', 'restaurant', 'top chef', 'wine', 'zagat-rated']
2017426	['extensive wine list', 'omakase', 'sake', 'shabu shabu', 'shochu', 'soba', 'sushi', 'teriyaki', 'udon', 'waterfront', 'zagat rated']
2017465	['beer', 'burritos', 'guacamole', 'margaritas', 'mexican', 'outdoor seating', 'sangria', 'stone street', 'tacos', 'tequila']
2017472	['italian', 'restaurant', 'theater district']
2017489	['falafel', 'healthy', 'vegetarian']
2017494	['nan']
2017516	['bagels', 'food', 'muffins', 'sandwiches']
2017546	['korean']
2017591	['best slice pizza', 'gossip girl', 'pizza']
2017626	['college', 'frat boys', 'jumbo', 'slice']
2017665	['social dining']
2017675	['cafe', 'coffee shop']
2017677	['douchbags', 'douchebag', 'starbucks']
2017679	['donut shop', 'dunkin donuts', ' bagels', ' coffee', ' breakfast']
2017689	['55', 'cabbage', 'chicken', 'curry', 'double', 'egg', 'go!go!curry!', 'home run', 'japanese', 'katsu', 'matsui', 'pork', 'sausage', 'single', 'soymilk', 'walk']
2017692	['andy cohen', 'bon appetit', 'social dining', 'zagat-rated']
2017697	['bakery', 'brownies', 'cookies', 'cupcake', 'cupcakes', 'dessert', 'desserts', 'pudding', 'trendy']
2017698	['cart', 'chicken', 'chicken and rice', 'falafel', 'food truck', 'gyro', 'halal', 'kofta', 'lamb', 'rice', 'salad', 'street cart', 'yelp']
2017710	"['bagel', 'breakfast', ""brooklyn's best bagels"", 'coffee', 'cookie', 'cupcake', 'sandwiches']"
2017716	['peruvian food', 'rotisserie chicken']
2017717	['gelato']
2017730	['brunch', 'burgers', 'cole slaw', 'diner', 'french toast', 'pancakes', 'restaurant']
2017731	['nan']
2017741	['bar', 'beer', 'bon appetit mag', 'boulud', 'burgers', 'charcuterie', 'comfort food', 'daniel boulud', 'french', 'gilles verot', 'gossip girl', 'michters', 'mussels', 'october fest', 'outdoor', 'outdoors', 'piggie', 'puma social hot spot', 'sausage']
2017777	['crepes', 'nutella']
2017779	['bowling alley', 'dog run', 'fried chicken', 'gallery', 'karaoke bar', 'play ground', 'record shop', 'ski area', 'vegetarian\\/vegan']
2017795	['vietnamese']
2017830	['cheap', 'falafel', 'hummus', 'salads', 'soups', 'union square']
2017835	['biscuits', 'coffee', 'frappuccino', 'muffins']
2017871	['american food']
2017879	['korean', 'porridge', 'soup', 'tofu']
2017885	['dessert', 'frozen yogurt', 'iced teas', 'parfaits', 'smoothies']
2017935	['diner']
2017938	['fastfood', 'food']
2017955	['Craft 2', 'Fast-Casual', 'Mexican', 'Mexican Gumbo', 'burrito', 'burritos', 'guacamole', 'mexican', 'nachos', 'new york', 'public seating', 'quesadillas', 'queso', 'tacos', 'texmex', 'value']
2017973	['cupcake', 'cupcakes', 'scone']
2017983	['beer', 'brunch', 'coffee', 'desserts', 'genesee cream ale', 'good_mark', 'punx', 'sandwiches', 'vegan', 'wine']
2018005	['burgers', 'food', 'fries', 'peanuts']
2018007	['pizza']
2018009	['bar', 'date', 'dessert', 'hotel bar', 'hotel restaurant', 'noodle', 'sake', 'sushi', ' japanese', 'upscale']
2018014	['cafe', 'coffee', 'starbucks', 'union square', 'wifi']
2018024	['nan']
2018063	['asian', 'barbecue', 'filipino', 'filipino food', 'food']
2018071	['mexican', 'tacos', 'taqueria', 'tortilla factory', 'tortilleria mexicana los hermanos']
2018076	['brunch', 'chelsea', 'coffee con leche', 'oatmeal', 'restaurant', 'spanish']
2018117	['nan']
2018124	['nan']
2018144	['burgers', 'fries']
2018151	['bloody mary', 'brunch', 'caipirinha', 'choripan', 'cocktails', 'couve', 'eggs benedict', 'feijoada', 'hot waitresses', 'p?o de queijo', 'soccer', 'steak and eggs', 'world cup']
2018159	['brooklyn', 'burger', 'byob', 'mozzarella sticks']
2018167	[' good seating', 'books', 'coffee', 'loungy', 'peace & quiet', 'stumptown', 'wifi']
2018170	['bite size cupcakes', 'cupcake shop', 'cupcakes']
2018175	['deli', 'fidi', 'food', 'grocery']
2018176	['falafel', 'mat runs this', 'vegetarian']
2018177	['chinese', 'dumplings']
2018187	['japanese', 'sushi']
2018191	['coffee shop', 'pie', 'pierogies']
2018194	['nan']
2018221	['nan']
2018222	['bakery', 'cereal milk', 'compost cookie', 'cookies', 'crack pie', 'desserts', 'ice cream', 'pie', 'soft serve', 'softserve', 'stumptown coffee', 'sugar high']
2018227	['cheese', 'coffee', 'italian', 'pasta', 'pastry', 'power', 'sandwiches', 'wifi']
2018253	['authentic', 'falafel', 'schwarma']
2018279	['brunch', 'delicious dinner', 'garden seating', 'great bartenders', 'great nightlife', 'wine']
2018285	['chinatown', 'chinese food', 'food']
2019178	['bakery', 'brownies', 'cookies', 'cupcake', 'cupcakes', 'desserts', 'pudding', 'trendy']
2019182	['italian', 'restaurant', 'wine']
2019183	['diner', 'dog run', 'fried chicken', 'karaoke bar', 'play ground', 'record shop', 'ski area', 'sushi', 'vegan', 'vegetarian', 'wine bar']
2019336	['nan']
2019346	['2nd ave', 'pizza', 'sicilian pizza', 'trendy']
2019359	['baked goods', 'blondies', 'brownies', 'chelsea market', 'chocolate']
2019393	['cookies', 'cupcakes', 'dessert', 'espresso', 'events', 'filled croissants', 'food cart', 'food truck', 'food wagon', 'promotions', 'quiche', 'whoopie pies']
2019410	['nan']
2019414	['baked goods', 'best chocolate chip cookies', 'coffee', 'vegan']
2019416	['happy hour', 'lunch special']
2019417	['brazilian', 'feijoada (saturdays)', 'south american']
2019426	['all vegetarian', 'gluten-free', 'kosher', 'organic', 'pizza', 'vegan', 'vegetarian']
2019432	['astoria', 'cheese', 'cocktails', 'date', 'date place', 'food', 'pizza', 'romantic', 'tapas', 'wine', 'wine bar']
2019433	['brunch', 'dinner']
2019488	['gossip girl']
2019517	['mexican', 'restaurant', 'tacos']
2019518	['nan']
2019536	['nan']
2019558	['burritos', 'tacos']
2019573	['bbq', 'ty ku']
2019576	['food', 'tapas']
2019608	['nan']
2019624	['friday hangout', 'newport bar']
2019644	['awesome!', 'curry', 'northern thai', 'pond', 'rice', 'thai food']
2019646	['japanese', 'sushi', 'theatre district']
2019666	['chilaqueras']
2019669	['pizza']
2019674	['blt', 'brunch', 'college', 'columbia students', 'diner', 'frat boys', 'late night']
2019700	['breadsticks', 'nachos', 'pizza', 'taco']
2019713	['2 michelin stars', 'chef paul liebrandt', 'chef shawn gawle', 'corton', 'food & wine best new chef', 'french', 'modern', 'tasting menu', 'tribeca', 'wine list']
2019734	['coffee']
2019768	['2 michelin stars', 'asian-fusion', 'financial district', 'michelin star', 'wsj']
2019778	['curry', 'thai']
2019780	['cheap beer', 'dive bar', 'hamburgers', 'newark']
2019782	['nymag', 'socialite']
2019807	['nan']
2019808	['nan']
2019837	['br guest hospitality', 'do it yourself doughnuts', 'dry aging room', 'outdoor dining', 'private room', 'raw bar', 'seafood', 'steak', 'table-side caesar', 'wine list', 'www.brguesthospitality.com', 'zagat rated']
2019842	['cosy', 'fusion cusine', 'sea food']
2019879	['hummus', 'pita', 'tea', 'wine']
2019889	['nan']
2019897	['beef', 'chicken', 'cuban', 'plantains', 'pork', 'stew']
2019912	['frozen yogurt', 'fruit', 'fruit parfait', 'natural', 'smoothies', 'toppings', 'yogurt']
2019914	['steakhouse']
2019920	['gluten-free']
2019939	"['alcohol', 'bar', 'breakfast', 'cocktails', 'drinks', 'food', 'friendly staff', 'great food', ""happy are those who eat at jo's"", 'happy hour', 'late night', 'mixology', 'puma social hot spot', 'socialite']"
2019954	['bar', 'drinks', 'italian']
2019972	[' beer&wine', 'coffee', 'patio', 'sandwiches']
2020001	['french', 'frites', 'restaurant', 'steak', 'steak frites', 'steak frites', ' french bistro', 'steak', ' fries', ' sauce', ' wine', ' salad', 'wine']
2020006	['nan']
2020017	['nan']
2020023	['awesome', 'drunken noodle', 'laksa', 'malaysian', 'michelin star', 'mouth watering', 'pad see ew', 'shumai', 'singaporean', 'thai', 'union square']
2020043	['nan']
2020071	['bakery', 'breakfast pizza', 'coffee', 'high-end breakfast sandwich', 'latte', 'pastries']
2020077	['nan']
2020084	['coffee']
2020121	['delicious']
2020128	['nan']
2020130	['br guest hospitality', 'brunch', 'outdoor seating', 'private room', 'raw bar', 'upper east side']
2020134	['nan']
2020183	['nan']
2020184	['baked', 'bread', 'brooklyn', 'cake', 'coffee', 'cupcake', 'cupcakes', 'dessert', 'fresh', 'just dessert', 'pastries', 'quiche', 'sandwiches', 'scones']
2020237	['coffee', 'espresso', 'salads', 'sandwiches', 'smoothies', 'snacks', 'vegan treats']
2020248	['vietnamese']
2020250	['sushi']
2020255	['nan']
2020280	['brooklyn', 'brunch', 'churros', 'mexican', 'social dining', 'tequila', 'vegetarian friendly']
2020329	['cake', 'cash only', 'chicken pot pie', 'coffee', 'cookies', 'cupcake', 'ice cream', 'muffin', 'pastry', 'pie', 'savories', 'scone', 'shepards pie', 'wifi']
2020356	['coffee', 'tea']
2020373	['nan']
2020374	['chicken burger']
2020383	['coffee', 'coffee shop', 'gossip girl', 'historychannel', 'socialite', 'starbucks']
2020433	['24 hours', 'beer', 'deli', 'meat', 'sandwich', 'sandwiches', 'subs', 'vegan', 'vegetarian']
2020445	['donut shop']
2020476	['coffee shop']
2020489	['24 hour', 'burgers']
2020497	['$1 oysters at the bar', 'bar', 'beer', 'brewpub', 'cocktail', 'craftbeer', 'gastrobrewery', 'great wine list', 'housemade pastas', 'oysters', 'pizza', 'tapas', 'winebar']
2020500	['nan']
2020553	['nan']
2020592	['byob', 'sushi']
2020614	[' douchbags', 'baked goods', 'best coffee', 'caf¨¦', 'coffee', 'douchbag', 'espresso', 'pastries']
2020622	['brunch']
2020624	['british food', 'british imports', 'cute store cat', 'jammie dodgers', 'meat pies', 'shortbread', 'tea']
2020626	['curry', 'indian food', 'naan', 'tiki masala']
2020707	['nan']
2020714	['nan']
2020748	['pizza']
2020758	['french', 'kosher', 'ou', 'steakhouse']
2020779	['bread', 'coffee', 'yum']
2020804	['brooklyn', 'douchebag', 'italy', 'louisiana', 'pizza', 'spicy']
2020836	['awesome food', 'bodega', 'hot sauce', 'mexican', 'sopes', 'tacos', 'tortas']
2020856	['beer', 'coffee', 'cookies', 'eggs', 'fair trade', 'peace & quiet', 'salad', 'sandwich', 'tea', 'wine']
2020885	['nan']
2020904	['coffee', 'lunch', 'outside', 'sandwich', 'sandwiches']
2020929	['diner', 'jewish', 'jill zarin', 'kosher', 'pricey']
2020930	['brunch', 'hamburger', 'milkshakes', 'organic']
2020934	['nan']
2020969	['bar', 'burger']
2021021	['ty ku', 'under the bridge']
2021029	['bowling alley', 'dog run', 'fried chicken', 'gallery', 'karaoke bar', 'play ground', 'record shop', 'ski area', 'vegetarian\\/vegan']
2021033	['cafe', 'locally grown', 'organic', 'pantry']
2021038	['breakfast', 'coffee', 'dessert', 'diner', 'dinner', 'lunch']
2021041	['bowling alley', 'diner', 'dog run', 'fried chicken', 'gallery', 'karaoke bar', 'play ground', 'record shop', 'ski area', 'vegetarian']
2021067	['sushi']
2021070	['bowling alley', 'diner', 'dog run', 'fried chicken', 'gallery', 'karaoke bar', 'ki area', 'play ground', 'ski area', 'vegetarian']
2021124	['diner', 'disco fries']
2021157	['burgers', 'french fries', 'shakes']
2021166	['baked goods', 'beer shakes', 'chocolate', 'cookies', 'cupcake', 'milk shakes']
2021176	['nan']
2021207	['cocktails', 'indian']
2021231	['brooklyn', 'brooklyn museum', 'gossip girl', 'jerk chicken', 'socialite']
2021235	['nan']
2021237	['mexican food', 'real housewife']
2021289	['pastries']
2021291	['coffee']
2021298	['nan']
2021323	['bakery', 'coffee', 'lunch', 'onigiri', 'pastries']
2021324	['24\\/7', 'coffee', 'expensive', 'starbucks', 'tea', 'unlocked bathrooms', 'wifi']
2021343	['good ambiance', 'skirt stake is so good']
2021345	['appetizers', 'black angus sirloin', 'great sangria']
2021347	['nan']
2021387	['bagel shop', 'bagels', 'begals', ' bakery', ' coffee', 'cream cheese', 'jewish food', 'lunch', 'smoked salmon']
2021388	['cafe', 'free wifi', 'world cup 2010']
2021395	['lunch']
2021397	['chopped', 'healthy', 'salad', 'takeout']
2021404	['astoria', 'coffee']
2021406	['burritos', 'cal-mex', 'tacos', 'tacqueria']
2021413	['cocktails', 'colonial d¨¦cor', 'fort defiance', 'homemade seltzer water', 'new american', 'red hook', 'wsj lunch box']
2021422	['americano', 'coffee']
2021440	"['adirondack creamery', 'brooklyn', 'cupcakes', 'egg cream', 'farm fresh', 'ice cream', 'local food', ""robicelli's cupcakes""]"
2021451	"['bakery', 'cakes', 'coffee', 'cookies', 'cupcake', 'cupcakes', ""tlc's""]"
2021455	['1127', 'coffee', 'dinges', 'food truck', 'food wagon', 'goesting', 'spekuloos', 'street cart', 'wafels', 'waffle truck', 'wmd']
2021476	['brunch', 'cocktails', 'free pool table', 'mac & cheese', 'ny state microbrews', 'outdoor patio', 'pool table', 'prix-fixe', 'restaurant', 'shellfish', 'the a-list', 'wine tasting']
2021512	['breakfast', 'coffee', 'food', 'lunch', 'pret', 'salad', 'sandwich', 'soup']
2021513	['baguette', 'bakery', 'bread', 'breakfast', 'brunch', 'cafe', 'coffee', 'croissant', 'french food', 'lunch', 'organic', 'pastries', 'retail', 'salads', 'vegan', 'vegetarian']
2021534	['nan']
2021545	['coffee', 'lower east side']
2021547	['nan']
2021558	['dosas', 'idli', 'indian', 'medu vada', 'parotta', 'pongal', 'poori', 'south india', 'south indian filter coffee', 'uttapam', 'vada sambhar']
2021598	['80s night', 'bbq', 'big buck hunter', 'brunch', 'chicken and waffles at night', 'drink specials', 'frickles!', 'live music', 'sports', 'upper east side', 'zagat rated']
2021605	['japanese restaurant', 'sushi bar']
2021608	['nan']
2021625	['cheeseburger fries', 'eggplant balls', 'fries', 'pasta', 'subs', 'wings']
2021638	['authentic italian', 'chianti', 'downtown manhattan', 'fidi', 'financial district', 'homemade pasta', 'italian', 'italy', 'mozzarella', 'pasta', 'pizza', 'prosecco', 'restaurant', 'seafood', 'south street seaport', 'tiramisu', 'wine bar']
2021639	['happy hour', 'italian', 'pizza']
2021640	['brunch', 'cakes', 'cupcakes', 'diner']
2021657	"['BBQ', 'Bar-b-que', 'Restaurant', ""andre' king"", 'bar-b-cue', 'bbq', 'burger joint', 'ribs', 'times square']"
2021660	['burritos', 'mexican', 'midtown']
2021661	['beer', 'burgers', 'salad bar']
2021677	['hot chocolate']
2021728	['amazing chicken', 'bar', 'intelligentsia coffee', 'lipstick on a pig', 'restaurant', 'south slope']
2021744	['dine in\\/take out', 'falafel', 'hummus', 'pita', 'salad', 'soup']
2021771	['bagels', 'west village']
