userid	venue_id
u149253	v29871
u34119	v10489
u17734	v603
u13450	v24355
u25110	v9260
u46145	v21513
u72909	v7796
u105313	v3423
u88434	v15463
u53109	v28322
u38448	v8515
u61583	v120668
u24915	v12833
u91070	v15936
u36058	v199
u30476	v11635
u52118	v4145
u15	v1254
u39231	v28427
u144744	v49111
u224544	v158958
u27682	v15302
u122123	v6856
u58063	v25753
u181940	v9496
u105154	v20183
u147338	v114619
u257	v422
u3744	v13227
u97107	v28279
u49297	v11846
u34460	v36389
u24772	v845
u105313	v1008
u53759	v3218
u180959	v16020
u23003	v6700
u59796	v21547
u6998	v13872
u53346	v10824
u26289	v66837
u37676	v980
u233597	v15261
u31106	v26202
u59796	v12496
u24506	v5639
u47859	v4156
u224175	v76770
u49783	v1283376
u41751	v7627
u35165	v9305
u196173	v71070
u147899	v16055
u57014	v6793
u172909	v25146
u266532	v19182
u139608	v75509
u26759	v440820
u150934	v145830
u16498	v44441
u1537	v147002
u10244	v808
u2443	v41127
u9171	v21818
u14506	v25864
u61405	v38612
u47663	v526
u44865	v99044
u18545	v26202
u11206	v12053
u3967	v10289
u24772	v50167
u49766	v10965
u212835	v14969
u50730	v8334
u29832	v32629
u28102	v76901
u256434	v54085
u34460	v6602
u39836	v15743
u8388	v773
u5484	v16167
u23235	v38689
u80605	v1651
u11341	v7332
u260743	v14196
u205245	v10761
u38456	v332
u4546	v242095
u199027	v528
u252332	v17697
u59959	v5222
u64748	v15313
u44226	v24496
u47378	v13245
u108636	v38209
u51957	v435580
u25110	v371
u126257	v26199
u47505	v20
u102110	v7025
u114319	v13996
u68409	v8510
u62736	v1163
u23248	v10643
u43127	v28788
u147510	v82051
u59612	v639
u46145	v6700
u14506	v132953
u3967	v30415
u38305	v1025
u192043	v19646
u99922	v78624
u137249	v45155
u49766	v157070
u52005	v34973
u135690	v955
u51946	v2585
u145413	v23791
u1193	v5867
u145413	v31748
u15206	v125770
u31686	v1651
u80552	v29816
u31251	v13152
u26539	v12090
u2720	v1411
u459	v1782104
u79142	v700
u52962	v57268
u186067	v13263
u31083	v36718
u80487	v8702
u47505	v5235
u98013	v21817
u166053	v8953
u29466	v27642
u108636	v19182
u1042	v204
u45720	v12159
u41558	v15323
u135804	v21640
u147883	v13407
u235647	v255
u29177	v4608
u31251	v13872
u49807	v239
u7224	v11954
u18406	v19674
u174167	v71745
u201683	v16350
u237785	v1268
u45720	v841
u11571	v12598
u198227	v21817
u51445	v64971
u247092	v13605
u251235	v105
u86519	v4608
u193261	v16811
u146757	v4815
u66227	v11655
u43410	v415
u12215	v123278
u1509	v1231
u34460	v1223
u49702	v2577
u34832	v10604
u46697	v4461
u45720	v10192
u208163	v11956
u27483	v50167
u207123	v34973
u55716	v1163
u213188	v16362
u18562	v11930
u36758	v12450
u34323	v8164
u27483	v50167
u144261	v181750
u28925	v71745
u195601	v17472
u59679	v5648
u235647	v5004
u1163	v4920
u17034	v61132
u99843	v4889
u40771	v159042
u51975	v59059
u63433	v886
u129977	v16020
u250094	v6287
u48044	v22366
u1192	v28999
u68496	v15258
u39619	v15071
u1964	v908
u222469	v1326
u14860	v837
u146485	v1430
u1002	v6808
u98013	v2660
u2637	v22804
u121056	v4777
u28946	v845
u201445	v30444
u49029	v139117
u13999	v9212
u558	v69953
u17238	v82634
u38456	v7999
u92584	v1809245
u32939	v4561
u80552	v29816
u18151	v6402
u52118	v4145
u202698	v84910
u17141	v6238
u186359	v14969
u224128	v44818
u10675	v1086
u224128	v13093
u36242	v184106
u11367	v13227
u104705	v10800
u57581	v57918
u247092	v3557
u116122	v3184
u45534	v14250
u8952	v39242
u1002	v11536
u48276	v141868
u149253	v34743
u5159	v26124
u18213	v39230
u6315	v14263
u2839	v17697
u17238	v82634
u238676	v172
u36721	v1268
u139307	v13897
u748	v9953
u230811	v1307
u131041	v47247
u53489	v13231
u222600	v10853
u55358	v28039
u35458	v5904
u50503	v19432
u125990	v6023
u91070	v35085
u154106	v16816
u17435	v1086
u49391	v12374
u6315	v51231
u56139	v86250
u66148	v10690
u49702	v36462
u211167	v1223
u24230	v23765
u146485	v21413
u38074	v985
u52312	v32586
u145413	v9615
u59283	v29937
u7366	v6813
u249243	v172793
u49177	v74191
u83311	v13836
u36384	v51152
u75177	v9260
u54488	v52205
u8388	v554
u81824	v13101
u242789	v173702
u48637	v16020
u49029	v139117
u38407	v17030
u247092	v44353
u105154	v4156
u183665	v81254
u46585	v5769
u38005	v76554
u21389	v22860
u145611	v20885
u39836	v15743
u241131	v1430
u16535	v47247
u72943	v121606
u179616	v14669
u98013	v4392
u241871	v23989
u47505	v13047
u34710	v12575
u48655	v20329
u24672	v10074
u48133	v13589
u250753	v37467
u266532	v19182
u96032	v1450342
u149710	v7999
u263418	v8041
u51939	v447
u224128	v11965
u241871	v17465
u33818	v6881
u45720	v523
u99922	v78624
u8767	v6518
u9253	v1554
u235647	v15917
u236265	v1193
u41376	v1137
u93379	v100704
u238993	v13015
u66854	v10694
u234704	v16364
u49029	v139117
u48133	v7203
u51957	v435580
u45830	v51304
u9911	v123
u1878	v21406
u133970	v41096
u70380	v123456
u51939	v11134
u48682	v578
u28102	v49340
u106855	v5004
u542	v945
u173861	v54044
u60486	v1156
u39802	v9250
u46494	v6506
u38456	v14196
u91070	v31052
u105848	v47405
u44739	v10324
u61424	v1498
u51341	v1201
u252332	v6855
u45808	v20592
u6315	v14263
u107580	v11882
u14860	v19954
u88331	v648
u235647	v1049
u36721	v21157
u208163	v7723
u14506	v25864
u256434	v54085
u49161	v7913
u6665	v15412
u23487	v148156
u38133	v36438
u23264	v908
u29211	v239
u86519	v885
u42406	v26753
u226771	v23313
u39178	v21547
u122003	v1055
u21881	v12914
u43136	v6023
u9911	v6999
u48350	v1031
u75708	v40177
u45720	v108408
u53523	v16148
u204573	v5474
u79988	v68935
u134677	v1379
u836	v11147
u78151	v30525
u178067	v39230
u150025	v26867
u224531	v4156
u24794	v136335
u22799	v886
u45720	v6434
u84875	v86250
u78141	v65189
u58063	v31027
u251235	v10302
u68409	v12149
u41376	v23989
u250094	v27780
u69593	v4326
u25321	v10965
u207248	v9250
u171647	v10197
u27682	v25081
u39301	v1152
u20537	v3298
u30939	v177
u45720	v15139
u230811	v66837
u61583	v120668
u68295	v68935
u30961	v526
u237785	v9611
u128545	v910
u51445	v396
u63433	v39242
u1267	v571
u170055	v15341
u30820	v66081
u79352	v3218
u52091	v29538
u29193	v11134
u5742	v20077
u9527	v6381
u21501	v3521
u22575	v56534
u24296	v13108
u153818	v423
u16474	v163313
u2637	v12542
u82252	v24520
u34323	v8164
u133970	v41096
u31106	v27585
u49731	v25
u6886	v10604
u115700	v25858
u53930	v70790
u53430	v15209
u11947	v1760748
u59284	v1065
u44739	v8223
u133970	v17282
u64560	v602
u173861	v52582
u42437	v564
u158442	v26304
u146757	v4815
u115495	v654
u5067	v4156
u59283	v29937
u6083	v39815
u24794	v21833
u243208	v23209
u25321	v9264
u222469	v12568
u29415	v12543
u86519	v23026
u12310	v49870
u72909	v26200
u96156	v46
u184931	v51152
u75994	v3184
u173878	v1220
u24794	v3582
u126257	v8224
u8767	v14487
u4697	v21413
u224544	v25
u59740	v4821
u145611	v20885
u24468	v12094
u60285	v9298
u38456	v7999
u25041	v4987
u72667	v81976
u15275	v11114
u43198	v21345
u45720	v18177
u46448	v12121
u32744	v1782104
u48133	v1268
u63432	v110941
u99922	v154789
u18345	v42705
u101206	v126154
u65695	v4556
u29320	v948
u43577	v25
u40771	v726679
u78275	v21841
u58774	v11259
u51445	v64971
u48161	v36314
u56139	v86250
u23264	v6906
u24274	v29405
u133970	v41096
u55428	v131078
u51445	v85302
u44226	v44907
u77380	v31112
u36138	v30828
u33450	v928
u34832	v7025
u39619	v8115
u93634	v13745
u51957	v435580
u13999	v24321
u59959	v5222
u72909	v16576
u56139	v190040
u570	v13233
u138109	v4429
u15598	v173414
u72909	v25
u56139	v86250
u2621	v16564
u12991	v11954
u38456	v14196
u42283	v12118
u263104	v18285
u17034	v175904
u11306	v476
u46035	v4156
u33560	v6856
u75708	v7893
u112676	v7723
u16049	v9204
u64892	v186
u233714	v156910
u44739	v6510
u10962	v49736
u21380	v28154
u46585	v42705
u250753	v18005
u65046	v7524
u86038	v4625
u5009	v28605
u17435	v5222
u132611	v38428
u33989	v28369
u57437	v11990
u29921	v899
u92202	v16811
u36202	v22145
u59796	v21547
u11306	v22214
u2033	v14327
u51957	v435580
u43577	v1376
u112676	v13308
u87557	v38064
u13880	v22214
u22259	v12231
u126257	v8334
u104705	v11192
u47991	v31853
u49807	v29212
u147338	v4145
u27184	v13145
u68370	v7796
u44932	v7297
u15602	v11055
u57056	v10074
u105848	v575
u11367	v10604
u222359	v13525
u55222	v57281
u33583	v131291
u200142	v13561
u20640	v13463
u14141	v24364
u36758	v123
u12310	v110119
u59867	v3281
u7105	v66837
u6998	v812
u46494	v164071
u5067	v147002
u51375	v73581
u52086	v17031
u254301	v5054
u78151	v139711
u11418	v337
u45720	v7507
u50343	v20374
u130314	v16625
u54718	v948
u69593	v654
u31742	v6299
u59179	v12037
u48637	v811401
u69614	v29910
u13999	v24520
u3793	v13016
u49161	v15960
u8952	v39242
u20186	v8953
u48197	v167
u59361	v27102
u146485	v43579
u39836	v12277
u224242	v74450
u29123	v7859
u236265	v12458
u10675	v16953
u200408	v6187
u224544	v14327
u49783	v8510
u52970	v175904
u255906	v337
u23200	v142
u230811	v51304
u48751	v160273
u17454	v10256
u32791	v38689
u57056	v10824
u43367	v9436
u17023	v4720
u130314	v11907
u235647	v66938
u29177	v114
u68295	v68935
u6998	v51385
u148605	v31748
u91102	v17730
u43127	v10302
u21380	v14990
u54289	v24154
u67881	v11989
u93386	v11214
u39836	v8164
u21452	v8045
u11418	v6057
u47683	v4454
u77380	v3184
u51914	v14448
u34323	v51813
u87602	v125662
u14543	v57918
u142669	v5637
u29745	v17472
u9962	v7507
u51957	v435580
u57576	v1119
u6360	v12468
u59122	v192063
u31971	v11856
u21501	v125770
u79452	v65144
u50631	v70970
u24915	v112711
u108636	v6293
u12215	v123278
u204573	v35085
u15691	v81616
u105588	v10786
u21380	v20553
u78325	v7675
u204517	v21639
u51445	v64971
u181660	v45373
u55150	v118190
u23014	v7557
u97744	v12833
u71211	v29422
u37676	v102886
u203269	v974
u31322	v81254
u79452	v14801
u59959	v5222
u74134	v1220
u93634	v6732
u155760	v655
u132	v45393
u32738	v12493
u25627	v1428
u133957	v78902
u55150	v1001
u9803	v140479
u262559	v700
u181940	v12450
u181644	v11902
u58385	v10054
u45720	v71641
u39619	v7792
u31251	v13872
u82113	v11855
u28682	v13047
u213351	v115
u51914	v1465
u47991	v31853
u194630	v8135
u106855	v20624
u40642	v10032
u22056	v11660
u57056	v22351
u69093	v1492
u38788	v925
u224242	v74450
u21380	v9772
u38074	v985
u86519	v17689
u30820	v1086
u46448	v47247
u43905	v68935
u1106	v68935
u173861	v54044
u2064	v11802
u219658	v5918
u69593	v38137
u265965	v1073
u25336	v5899
u51445	v64971
u20714	v21291
u68496	v5661
u34460	v5918
u38456	v7999
u198847	v23987
u84875	v86250
u15275	v744
u30245	v38304
u57576	v13119
u30961	v51304
u81824	v5991
u59931	v11954
u17566	v21817
u31163	v13146
u264057	v4677
u57056	v24640
u235647	v1119
u172476	v10835
u171559	v4848
u241131	v156910
u247092	v2562
u28682	v27776
u8388	v9298
u45533	v80645
u63433	v886
u5067	v7854
u251235	v17415
u235647	v998
u21380	v1554
u170	v6510
u144744	v4608
u129977	v5918
u22365	v8607
u150290	v14969
u36242	v184106
u128912	v75701
u265965	v667293
u57014	v1216
u39619	v36438
u16695	v8276
u36242	v184106
u2538	v144620
u57310	v161178
u45720	v33905
u37676	v23912
u4154	v7852
u60486	v3521
u242524	v2562
u6665	v1782104
u98568	v26754
u14506	v25864
u29312	v7913
u224544	v18170
u183433	v3227
u36138	v31748
u69593	v10383
u53535	v98639
u213351	v11855
u101206	v1222
u43293	v792
u17454	v4549
u88489	v15193
u71236	v33642
u93379	v395
u173684	v10965
u82146	v845
u46697	v14905
u107530	v308
u27367	v4709
u18406	v19674
u51957	v64674
u50246	v136335
u14141	v307
u46145	v5744
u51957	v435580
u43198	v21345
u71372	v20
u42283	v1360
u49783	v86116
u250048	v35908
u235647	v5608
u144744	v49111
u2358	v79908
u132611	v10057
u107013	v13457
u51957	v435580
u146757	v4815
u97634	v11362
u10909	v12042
u80487	v6313
u253922	v12047
u39619	v47
u52005	v23220
u133970	v15085
u117498	v1101
u183760	v14355
u263418	v82441
u50267	v232087
u59867	v13141
u236265	v12700
u38005	v68311
u76657	v27050
u11466	v408
u68409	v6997
u200185	v82328
u259815	v82660
u77887	v39120
u48637	v53848
u20401	v17697
u27483	v9870
u28946	v14801
u8388	v28311
u22719	v39253
u45533	v11881
u34355	v28112
u17238	v362400
u39302	v4156
u27483	v132346
u13356	v19518
u1002	v49886
u256098	v7557
u93642	v17983
u36721	v669
u25110	v278
u34323	v8164
u17238	v82634
u190925	v205
u11067	v1001
u44792	v126911
u52312	v15412
u92420	v11446
u15275	v9150
u17727	v17282
u128545	v1220
u56139	v86250
u149253	v20779
u81824	v13457
u30935	v21598
u45010	v2534
u47596	v51660
u51957	v435580
u181660	v4156
u2637	v32220
u196173	v151376
u31251	v11942
u266532	v19182
u25321	v114
u203269	v9712
u35443	v15139
u121676	v16564
u2637	v16126
u53430	v1233
u18345	v16574
u80503	v6856
u59740	v67064
u42406	v11056
u14860	v7542
u81157	v81616
u112676	v10383
u69093	v6900
u20640	v563
u198603	v27994
u219658	v17698
u141794	v21677
u148897	v2534
u17238	v9209
u13852	v13983
u48143	v4156
u66441	v10073
u44026	v47569
u62083	v20714
u19066	v3273
u259815	v142572
u52563	v19359
u204208	v4461
u145611	v105
u25948	v173702
u50631	v139117
u2605	v7455
u57307	v8228
u4787	v21744
u44581	v14749
u72170	v125612
u148897	v17677
u215988	v278
u14287	v51302
u10469	v3281
u37676	v21387
u45063	v6375
u27483	v184240
u189093	v68453
u79452	v77986
u5183	v81254
u11306	v648
u41751	v476
u54949	v39242
u49783	v8613
u20714	v21291
u121273	v10782
u11418	v14889
u257641	v13261
u181644	v13017
u132572	v8434
u27237	v37891
u38074	v71641
u52025	v38752
u95618	v11989
u11341	v9652
u182169	v928
u19732	v1268
u238676	v53169
u14141	v17698
u149253	v20779
u224128	v126509
u21501	v14950
u17034	v61132
u72170	v1156
u174167	v1201
u61245	v25376
u83311	v133421
u570	v74896
u48197	v1025
u4546	v46904
u31035	v5661
u51957	v20445
u55358	v30828
u237785	v15960
u93386	v64680
u54428	v4156
u73961	v17741
u27538	v189
u52025	v38752
u58774	v80866
u174938	v19912
u216787	v11485
u17734	v51304
u62390	v52618
u44226	v25517
u264722	v70246
u257066	v1535
u77428	v309
u119217	v13485
u201683	v16350
u27483	v139117
u149253	v15176
u49805	v16564
u233597	v9463
u29211	v15892
u52025	v38752
u43905	v11881
u7366	v6813
u8952	v12790
u88716	v15015
u550	v7920
u11075	v11884
u27404	v1760748
u104627	v6187
u17516	v11930
u57056	v12252
u6315	v10818
u8388	v11536
u51957	v64674
u13850	v13750
u2358	v105
u92759	v17698
u6245	v17472
u17239	v46684
u11372	v11872
u108636	v899
u89641	v33859
u36055	v172
u8561	v13904
u23248	v42088
u47683	v928
u45379	v834
u39619	v11355
u112549	v12476
u73726	v25711
u2072	v284
u44309	v27966
u8388	v16364
u26958	v184152
u39619	v6120
u69093	v7723
u55358	v22768
u556	v6187
u9320	v38021
u107580	v2541
u32447	v79880
u72800	v32593
u230811	v111069
u17034	v61132
u51957	v435580
u198662	v13740
u45619	v1639
u99687	v14197
u117457	v28039
u54405	v41096
u263042	v1218
u45533	v12252
u22056	v5939
u88973	v33260
u230376	v16625
u58686	v770
u10533	v5222
u224544	v36092
u247092	v700
u170632	v1428
u38456	v12903
u37459	v22366
u32738	v7749
u183505	v11855
u54718	v23209
u59796	v17779
u18542	v3412
u5067	v4156
u93386	v64680
u58900	v6614
u163156	v807
u37459	v42655
u233597	v15261
u43905	v51776
u9962	v12496
u69788	v349
u44026	v33444
u23621	v18167
u22683	v630
u50202	v47569
u170	v8223
u119217	v14265
u21501	v6790
u9803	v11137
u214716	v1469
u42937	v84972
u43293	v8800
u288	v549
u49029	v139117
u45958	v15692
u180959	v974
u148897	v40088
u88489	v12991
u1581	v11872
u190925	v25753
u251235	v22366
u98756	v5744
u259721	v21831
u59283	v17955
u55716	v1163
u32939	v424
u36865	v13750
u17238	v362400
u14783	v17546
u72909	v3184
u54395	v954
u80552	v695248
u48044	v5608
u56139	v86250
u31106	v6793
u38456	v7297
u8767	v7792
u57581	v12042
u68370	v6565
u17034	v61132
u158442	v52719
u34654	v262
u1834	v4547
u71312	v24124
u114319	v9611
u69788	v349
u248690	v45909
u5742	v7455
u33583	v13984
u229361	v13145
u36721	v31314
u107013	v6352
u86517	v75007
u14141	v12790
u14249	v700
u59679	v42775
u79452	v639
u12215	v123278
u45720	v26051
u263465	v43226
u29832	v16910
u1834	v8698
u222600	v47569
u87428	v4547
u54428	v3184
u145611	v175670
u19732	v8643
u181660	v23373
u105313	v9718
u34710	v5474
u44226	v845
u45015	v20758
u36138	v31748
u83904	v4532
u54949	v1379
u68496	v156402
u248367	v13897
u239426	v23258
u130314	v16625
u219658	v545
u261728	v14801
u133970	v27720
u131041	v69141
u82146	v1086
u19732	v8224
u51957	v435580
u43293	v10604
u266532	v47026
u51957	v22351
u66148	v4429
u102	v4513
u179607	v13924
u14578	v98472
u24391	v25417
u2720	v52205
u145611	v4156
u130681	v555
u149253	v15176
u122031	v114619
u53370	v845
u1834	v886
u6998	v124164
u48143	v13047
u126257	v422
u8952	v39242
u47699	v1404
u80605	v118190
u2874	v35947
u9527	v4850
u265965	v13826
u47991	v1124
u24915	v12833
u204517	v602
u224544	v57328
u50456	v24627
u80608	v156362
u242978	v33492
u149710	v23976
u34323	v8164
u34323	v8164
u108636	v11942
u120838	v10786
u224242	v1930899
u104634	v13458
u11075	v518
u141204	v16699
u59179	v7519
u570	v6793
u51957	v435580
u11466	v73254
u77380	v8613
u87557	v1036
u254301	v5054
u36721	v6403
u3793	v8893
u46448	v9932
u11251	v11318
u53109	v5988
u66573	v10551
u13947	v1220
u29211	v68935
u27538	v1404
u222505	v13904
u40642	v51152
u40536	v1283376
u44739	v3310
u6998	v9335
u241871	v11100
u14838	v8115
u132546	v13630
u43127	v4931
u118709	v1008
u59959	v5222
u39619	v692
u46048	v11637
u30849	v19972
u6998	v21534
u147509	v17626
u17239	v27966
u63239	v8613
u8146	v7723
u25571	v1036
u15712	v116509
u59796	v11998
u52118	v4145
u1267	v6999
u169695	v85008
u15416	v14250
u45720	v136335
u48637	v27780
u130314	v16625
u41558	v6764
u57437	v42728
u8663	v1378
u148605	v15412
u105313	v3423
u49161	v11872
u44226	v9953
u54847	v18009
u134677	v1379
u25587	v186707
u17723	v20929
u132572	v45393
u18345	v42705
u32939	v26324
u20377	v49736
u56139	v86250
u181644	v57268
u126257	v447
u6360	v971
u17435	v18009
u3517	v13539
u137169	v2623
u19732	v10965
u40199	v8223
u48637	v19178
u133970	v16377
u107530	v8643
u170	v7913
u36865	v4561
u57981	v56577
u42283	v571
u148897	v40088
u19941	v4556
u13947	v27604
u24794	v25
u87167	v3423
u54073	v833
u119217	v13485
u84552	v564
u76657	v27050
u18406	v1130
u237785	v476
u34575	v49254
u29921	v874
u48143	v654
u47769	v20856
u103693	v11881
u17190	v19178
u61583	v120668
u59959	v5222
u46494	v15209
u2501	v110119
u148605	v6023
u15992	v1446
u1317	v7594
u23621	v7670
u163242	v8025
u60601	v15430
u85609	v19573
u163008	v24518
u133970	v41096
u2131	v9173
u31251	v17779
u214716	v700
u7831	v21455
u51914	v11884
u80487	v23401
u56139	v86250
u28946	v13016
u104310	v133421
u2637	v7680
u29031	v12047
u66854	v21967
u45010	v29259
u53523	v5639
u17454	v12090
u86519	v9726
u170	v514
u2709	v51660
u159682	v16858
u7128	v34618
u59867	v9953
u4787	v4987
u6360	v549
u217167	v127512
u28031	v4549
u2949	v18253
u15137	v9945
u20640	v5854
u1878	v32586
u14716	v20183
u83311	v133421
u34323	v36314
u57948	v7025
u149253	v14102
u32791	v10824
u79988	v11954
u26201	v15314
u14543	v10835
u184931	v3235
u2033	v14327
u265643	v4879
u15443	v16020
u35458	v186
u59612	v1407
u32552	v14119
u165056	v4734
u235647	v1119
u13836	v578
u2033	v14327
u224544	v5899
u98756	v145078
u43905	v11989
u1338	v10604
u13999	v81766
u48350	v1316
u266532	v47026
u148605	v13872
u149253	v15176
u62736	v21041
u250094	v81357
u16769	v26428
u36138	v31748
u86698	v141168
u76531	v13108
u54713	v21451
u39836	v15743
u204517	v263
u17238	v82634
u42676	v35862
u120838	v205
u52563	v19359
u11418	v5054
u52962	v57268
u14506	v25864
u17238	v9209
u176753	v578
u13450	v11902
u37026	v16910
u47542	v13016
u181644	v11902
u59283	v980
u15598	v143883
u219170	v18144
u30849	v1231
u237785	v9263
u14783	v106066
u48217	v769
u149253	v4853
u2637	v7680
u59679	v49484
u19066	v648
u224242	v74450
u31943	v20084
u108636	v37467
u139525	v6506
u50730	v19700
u10244	v27966
u44026	v1948043
u56697	v83038
u30476	v9780
u248690	v38304
u34323	v16059
u59959	v7203
u25152	v15944
u14842	v25
u49381	v6251
u126257	v1760748
u38133	v22519
u108636	v19182
u59796	v16220
u14543	v21817
u30961	v171730
u122031	v186895
u47572	v9450
u43734	v9250
u166876	v96751
u22982	v15647
u44806	v718
u1513	v36092
u31706	v164429
u30718	v1554
u133970	v15085
u33862	v135754
u166135	v9611
u1002	v11954
u34575	v84891
u31706	v25711
u20401	v64882
u54251	v48994
u262073	v204
u22896	v13745
u17034	v61132
u17874	v13458
u21038	v470
u13852	v10436
u262073	v78642
u136058	v360
u27538	v1473
u49702	v15541
u22239	v46904
u49177	v17698
u249013	v7677
u130681	v40177
u13356	v2167106
u57437	v11664
u192126	v899
u121056	v13015
u63433	v39242
u129977	v57918
u17374	v30863
u250033	v15856
u36138	v31748
u7366	v12991
u1035	v31671
u56139	v86250
u8767	v13447
u49812	v845
u10909	v9780
u27483	v19393
u51914	v11884
u50730	v56006
u15416	v22424
u104634	v155
u78151	v15936
u59959	v5222
u61583	v1305
u186359	v4442
u97744	v654
u63433	v39242
u57104	v22366
u230376	v23209
u173878	v15862
u87042	v17228
u1586	v21166
u45720	v9448
u133970	v263
u20377	v12010
u7366	v22366
u39836	v15743
u38074	v20006
u75708	v9448
u59369	v21324
u49029	v139117
u39302	v1543
u51939	v180
u135690	v51231
u21501	v31671
u138109	v17698
u50641	v78624
u36058	v423
u31322	v5769
u94014	v129011
u11067	v40144
u14506	v25864
u38058	v44078
u104729	v14532
u43410	v15537
u17238	v7357
u69093	v1492
u29320	v76770
u17238	v9209
u208163	v174401
u147509	v1299
u12991	v42719
u1193	v19842
u1174	v1225
u34710	v4472
u34710	v4472
u202998	v908
u226771	v33167
u256098	v19972
u238303	v12232
u186359	v52878
u39836	v15743
u59619	v41141
u49783	v68829
u109231	v27025
u104705	v11192
u100409	v9611
u22531	v14015
u47505	v35085
u50631	v70970
u241131	v156910
u27483	v33905
u59959	v5222
u54718	v1109
u30961	v4920
u222600	v8613
u25039	v751
u256434	v54085
u82146	v10761
u171647	v3184
u11306	v21476
u51468	v86029
u224531	v76405
u25624	v56596
u100409	v64882
u254301	v21817
u56139	v86250
u29211	v13898
u126257	v1073
u4919	v13927
u54393	v99849
u3812	v30863
u40642	v1086
u68595	v16858
u2621	v20001
u51445	v64971
u163242	v13263
u242835	v42705
u93634	v29405
u61109	v16437
u4167	v14801
u149253	v15176
u14249	v263400
u87557	v9718
u38261	v51304
u224175	v11954
u130314	v16625
u66871	v174200
u4546	v14950
u37676	v122364
u78645	v602
u33818	v18194
u14506	v6251
u170055	v64882
u121676	v764
u222359	v162131
u41558	v5004
u122031	v29212
u45619	v16220
u30502	v14532
u30961	v578
u133970	v15085
u2874	v61274
u144744	v12231
u35165	v360
u43127	v70790
u21389	v22860
u57981	v39375
u107580	v466
u265643	v18222
u8108	v11635
u68370	v12700
u67735	v12700
u241131	v12118
u10244	v4843
u264057	v16377
u214716	v11622
u836	v49111
u17228	v25960
u1513	v14086
u6083	v12735
u60486	v25711
u91070	v22218
u130314	v39230
u101206	v733
u40536	v13924
u92584	v5661
u133	v31853
u15416	v20
u27882	v9263
u33330	v17689
u1317	v9932
u17435	v19768
u28102	v14355
u556	v15351
u57581	v57918
u28310	v22859
u836	v84910
u233714	v12345
u76657	v7051
u17238	v82634
u27483	v132346
u180959	v25708
u156694	v276983
u45720	v7507
u60284	v9945
u247092	v13605
u147338	v45393
u181644	v13227
u163156	v16103
u142669	v68935
u27538	v110328
u29177	v39242
u50152	v26140
u75708	v14714
u201683	v11792
u43388	v12231
u79142	v15146
u247092	v13605
u199027	v39261
u19732	v80645
u92202	v16506
u5067	v1185
u217167	v192
u107580	v16079
u8146	v700
u81824	v13101
u44226	v23209
u17238	v9209
u30961	v51304
u11306	v22214
u68798	v159367
u60285	v22821
u20640	v1930905
u17874	v17282
u24074	v19410
u20640	v1930905
u247092	v29405
u148837	v632
u133970	v15085
u18179	v1177
u59867	v11902
u184931	v11881
u133970	v15085
u133	v47339
u43127	v1223
u10244	v13233
u88145	v18221
u36758	v654
u43130	v466
u41376	v1016
u13999	v12493
u184850	v12268
u224544	v4843
u63433	v39242
u25321	v1107
u91070	v35085
u24074	v71745
u26729	v11954
u112676	v45448
u57581	v6222
u31251	v11942
u126257	v9720
u68496	v29101
u34119	v11635
u51957	v435580
u247092	v13605
u29177	v1554
u236265	v10835
u43577	v1376
u4697	v21413
u38305	v526
u8952	v39242
u190590	v6808
u5484	v8702
u21501	v1254
u19941	v7920
u80104	v787
u38272	v49111
u121273	v17741
u39371	v26247
u132611	v328
u54405	v41096
u159682	v11685
u18179	v6089
u103216	v12625
u151828	v1225
u215301	v20255
u8388	v7677
u26970	v591
u6993	v5863
u43130	v171965
u92611	v18144
u15416	v12903
u249243	v85008
u10565	v1060
u251235	v4556
u4787	v9792
u2637	v7680
u87167	v17323
u95618	v10897
u25299	v13519
u74134	v25353
u41778	v905
u36881	v602
u14716	v3273
u37590	v21237
u86519	v15061
u52206	v12799
u13259	v209
u41408	v51304
u132803	v1651
u34460	v12150
u60486	v12037
u7860	v476
u8767	v10853
u181660	v4156
u16447	v7796
u241871	v16254
u13356	v19518
u15598	v143883
u195588	v13028
u15088	v23668
u130127	v7599
u11206	v16816
u24772	v11790
u59867	v75007
u8388	v554
u17387	v32873
u44739	v12196
u59959	v5222
u79142	v10965
u22259	v1086
u55358	v6313
u265643	v5918
u45379	v35833
u2442	v29910
u47505	v25753
u110949	v42728
u149253	v98967
u149253	v15176
u49029	v139117
u71476	v170319
u13999	v24321
u178972	v4156
u17566	v20804
u147509	v16671
u126257	v8334
u86693	v30381
u58953	v9707
u18696	v28279
u93642	v17983
u18151	v45373
u184931	v12796
u59796	v34618
u34355	v31949
u16049	v45909
u59283	v12875
u94320	v8046
u52005	v189579
u15275	v17415
u63433	v886
u27367	v7599
u13128	v5744
u31945	v12719
u39802	v12818
u38456	v7999
u7224	v1760748
u52962	v22805
u13383	v11134
u11206	v9792
u200187	v8706
u159682	v7633
u84141	v13101
u133970	v5606
u73961	v105699
u17435	v23209
u17521	v1036
u35165	v58494
u51914	v1465
u18406	v1163
u208163	v190040
u200408	v6287
u4919	v149350
u250033	v21639
u9962	v22351
u33989	v1407
u250048	v3446
u222469	v33655
u65695	v11846
u60211	v7875
u82146	v845
u4407	v14749
u5291	v15139
u41694	v124918
u53346	v476
u260743	v14196
u105100	v15351
u29031	v35966
u175516	v2640
u52984	v375566
